"","Markets","M.PRESENTACION","Tipo","Periodo","ventasValor","ventasEQ2","ventasUnds","precioEQ2","precioUnds","ratioVentas","distNum"
"1516","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-11-01,3436338042,32027347.15,129161519.3,107.294,26.605,114.319,99.62817
"1517","Total_Area 6_MT _A","INDIVIDUAL","COLA",2024-12-01,3458314795,32126914.12,129387734.2,107.645,26.728,98.221,99.600693
"1518","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2021-12-01,900341641.82,11170703.963,49538507.6,107.136504950495,12.7732574257426,1.20882178217822,10.6317657326733
"1519","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-01-01,927833893.49,11505602.769,49546053.229,114.685603960396,13.334603960396,1.20246534653465,10.6933258415842
"1520","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-02-01,753920212.48,9014655.773,41012287.853,107.16899009901,13.0858712871287,1.15592079207921,10.4709130990099
"1521","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-03-01,914949386.65,10716815.742,50410731.175,112.37801980198,13.3482871287129,1.17118811881188,10.8533168811881
"1522","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-04-01,1020113541.65,11894593.626,55605630.413,109.856267326733,13.188198019802,1.19257425742574,11.0467174158416
"1523","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-05-01,1131301583.68,13065172.536,61692749.319,111.908801980198,13.3866633663366,1.10430693069307,11.072686970297
"1524","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-06-01,1016213710.95,11585991.154,55335915.526,121.899059405941,13.6886138613861,1.23475247524752,10.8458855445545
"1525","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-07-01,1090459360.17,12356555.667,59305561.172,124.535178217822,14.1435643564356,1.35860396039604,10.858910990099
"1526","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-08-01,1094143240.47,12350079.946,58424764.617,135.190059405941,14.7339306930693,1.12217821782178,10.8914066336634
"1527","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-09-01,1023043951.09,11474614.589,54199697.852,136.283673267327,14.5278316831683,1.18812871287129,10.765481990099
"1528","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-10-01,1014941999.1,11222733.925,54043576.434,135.752455445545,14.453801980198,1.20964356435644,10.7070838514851
"1529","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-11-01,997155566.67,11066951.601,52917605.132,132.674544554455,14.5860891089109,1.1649504950495,10.7938094257426
"1530","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2022-12-01,1092319026.97,12217835.633,56248273.444,136.56299009901,14.7032079207921,1.32293069306931,10.8664682376238
"1531","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-01-01,1083366556.8,12006809.495,53916410.194,143.160574257426,15.1140594059406,1.03432673267327,10.9084038811881
"1532","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-02-01,904022772.85,9602079.185,45709251.411,143.677524752475,15.3311683168317,0.926841584158416,10.9919382673267
"1533","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-03-01,1070194063.5,11189815.561,54771023.979,140.292396039604,15.2543366336634,1.1360495049505,11.280178970297
"1534","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-04-01,1157363163.77,12113115.542,58081016.707,140.428099009901,15.615801980198,1.18356435643564,11.1647501584158
"1535","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-05-01,1263131836.53,13090990.894,63435914.181,132.45600990099,15.0514158415842,1.09785148514851,11.0406625247525
"1536","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-06-01,1282361321.75,13181437.651,64116072.906,140.388069306931,15.5681881188119,1.29612871287129,10.9685436336634
"1537","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-07-01,1336827210.8,13772146.665,65961805.347,139.666396039604,15.7936831683168,1.36784158415842,10.7456849306931
"1538","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-08-01,1294420622.13,13210050.761,62689299.012,133.514326732673,15.4481089108911,1.34138613861386,10.3993362178218
"1539","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-09-01,1185213818.18,12027944.237,57317165.52,138.628316831683,16.0424158415842,1.19316831683168,10.3167926237624
"1540","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-10-01,1205191973.64,12223555.662,58182935.298,135.00698019802,15.7381782178218,1.03238613861386,10.3198352475248
"1541","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-11-01,1095210582.46,11039051.566,52354604.451,143.008772277228,15.9189801980198,1.08692079207921,10.3251735346535
"1542","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2023-12-01,1198393737.32,12273227.973,56421502.125,143.922821782178,16.122,1.21783168316832,10.4662109405941
"1543","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-01-01,1196500871.14,12191142.463,54599326.75,148.331386138614,16.809900990099,0.998257425742574,10.4721972475248
"1544","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-02-01,1093507784.74,10719043.438,50881107.694,149.584693069307,17.0894851485149,1.03105940594059,10.5360293267327
"1545","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-03-01,1291903654.81,12564171.155,60267024.853,159.634831683168,17.3910297029703,1.23123762376238,10.668967
"1546","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-04-01,1325513606.36,12884916.729,61349325.671,166.279168316832,17.8796831683168,1.02292079207921,10.5583158316832
"1547","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-05-01,1507929956,14567441.33,70522373.09,171.096425742574,17.8407326732673,1.38730693069307,10.7315008118812
"1548","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-06-01,1487166909.27,14395537.172,68583943.812,168.021544554455,17.784702970297,1.43316831683168,10.6500671980198
"1549","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-07-01,1349230583.67,13089486.91,61517677.489,165.327089108911,18.2336138613861,1.1030099009901,10.5328251584158
"1550","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-08-01,1369322459.89,13057211.581,61797147.669,170.609564356436,18.002801980198,1.29157425742574,10.6501161881188
"1551","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-09-01,1355522077.11,12887170.97,60966317.402,182.496910891089,18.6321584158416,1.24190099009901,10.7273428415842
"1552","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-10-01,1255219815.27,11907135.53,56319969.219,179.697891089109,18.4541089108911,1.19348514851485,10.7191218712871
"1553","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-11-01,1226325804.62,11630368.947,55048071.134,179.165049504951,18.360801980198,1.12117821782178,10.6968616138614
"1554","Total_Area 6_MT _A","INDIVIDUAL","Sabores",2024-12-01,1263302858.63,12116301.897,56535072.09,177.722079207921,18.4399306930693,0.982613861386139,10.6967240990099
"1555","Total_Area 6_MT _A","MULTI-PACK","COLA",2021-12-01,4189245.04,64346.797,86785.14,65.104,48.271,22.849,1.099529
"1556","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-01-01,3464815.82,51345.665,73877.133,67.48,46.9,15.228,1.315441
"1557","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-02-01,2488537.91,36115.538,53892.288,68.905,46.176,12.471,1.293143
"1558","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-03-01,3042792.69,43458.328,58620.285,70.016,51.907,15.426,1.098491
"1559","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-04-01,3829605.07,54610.786,70630.826,70.125,54.22,19.635,1.054154
"1560","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-05-01,5251319.76,74820.985,90497.347,70.185,58.027,26.226,0.926575
"1561","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-06-01,6153356.16,87744.022,103848.289,70.128,59.253,30.359,1.084241
"1562","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-07-01,7707964.27,110800.546,129556.762,69.566,59.495,34.947,1.22317
"1563","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-08-01,7525534.43,104993.098,131181.85,71.676,57.367,17.277,1.953319
"1564","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-09-01,7055386,99319.325,120579.986,71.037,58.512,21.274,1.750184
"1565","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-10-01,7154720.01,100113.688,125098.379,71.466,57.193,23.955,1.611172
"1566","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-11-01,7391383.43,104545.984,123387.366,70.7,59.904,26.926,1.448695
"1567","Total_Area 6_MT _A","MULTI-PACK","COLA",2022-12-01,9922816.89,138996.232,166968.514,71.389,59.429,43.886,1.214298
"1568","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-01-01,9084000.35,124020.656,145627.801,73.246,62.378,36.171,1.094541
"1569","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-02-01,5672705.7,74979.76,87850.314,75.656,64.572,27.54,0.955143
"1570","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-03-01,7253356.22,95823.323,118125.293,75.695,61.404,32.883,1.115734
"1571","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-04-01,7562597.79,100422.543,124922.804,75.308,60.538,39.112,0.946171
"1572","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-05-01,8153906.8,107626.4,140284.096,75.761,58.124,36.333,0.93514
"1573","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-06-01,7410371.37,98099.365,122328.694,75.539,60.578,39.488,0.914701
"1574","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-07-01,9271030.53,123441.161,150070.184,75.105,61.778,53.201,0.871628
"1575","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-08-01,8840410.35,117845.453,145097.298,75.017,60.927,46.753,0.946537
"1576","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-09-01,6186876.88,79244.487,105950.196,78.073,58.394,33.486,0.863908
"1577","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-10-01,6312985.7,80670.597,103780.345,78.256,60.83,30.218,0.83494
"1578","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-11-01,6099109.54,77014.742,94216.319,79.194,64.735,35.577,0.782845
"1579","Total_Area 6_MT _A","MULTI-PACK","COLA",2023-12-01,10051555.98,127176.665,157005.169,79.036,64.021,61.812,0.764629
"1580","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-01-01,8328079.53,104370.033,125535.154,79.794,66.341,40.857,0.790619
"1581","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-02-01,4939297.72,61826.777,76393.065,79.889,64.656,26.25,0.826128
"1582","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-03-01,5894644.38,73275.71,87054.513,80.445,67.712,29.998,0.90179
"1583","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-04-01,5987296.38,72843.204,88672.622,82.194,67.521,26.818,0.812101
"1584","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-05-01,6447324.21,76681.859,95079.396,84.079,67.81,35.591,0.794808
"1585","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-06-01,5630931.29,66664.945,78660.906,84.466,71.585,36.586,0.653332
"1586","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-07-01,5257415.23,62080.017,72505.988,84.688,72.51,27.233,0.69726
"1587","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-08-01,3819612.22,45378.214,55217.372,84.173,69.174,22.008,0.755338
"1588","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-09-01,4073302.48,48221.707,62065.321,84.47,65.629,21.832,0.786495
"1589","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-10-01,3580623.91,42442.582,52734.083,84.364,67.9,17.788,0.873291
"1590","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-11-01,4753265.44,58964.679,68078.472,80.612,69.82,23.402,0.896025
"1591","Total_Area 6_MT _A","MULTI-PACK","COLA",2024-12-01,11642129.63,148705.338,161052.266,78.29,72.288,44.212,1.024196
"1592","Total_Area 6_MT _A","MULTI-PACK","Sabores",2021-12-01,898536.39,19381.016,38078.003,35.0168,16.2193,1.9779,0.1426428
"1593","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-01-01,704174.05,15130.897,30009.11,49.8525,23.2818,1.6732,0.1324656
"1594","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-02-01,495298.83,10409.632,21420.142,18.5854,8.8334,1.3494,0.1429844
"1595","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-03-01,611965.89,12221.327,24633.669,34.7906,16.4129,1.2072,0.147878
"1596","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-04-01,703554.46,13887.386,27194.137,47.7362,21.3538,1.3723,0.1421655
"1597","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-05-01,835615.81,16391.635,31618.333,33.2669,15.8377,1.3348,0.1433617
"1598","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-06-01,851004.68,16732.258,33437.448,42.7147,16.8177,1.6341,0.1497198
"1599","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-07-01,1179365.77,23210.326,45636.339,39.6813,15.4407,1.9691,0.2007923
"1600","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-08-01,1377576.83,25591.783,53559.994,40.3393,15.2434,1.4827,0.2717963
"1601","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-09-01,1268884.48,24481.104,50074.669,17.9261,8.7011,1.6767,0.2440613
"1602","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-10-01,1299214.26,23966.854,52512.913,39.7438,14.6229,1.6652,0.2492942
"1603","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-11-01,1155611.58,22930.863,48594.761,39.2845,15.0923,1.6627,0.2426457
"1604","Total_Area 6_MT _A","MULTI-PACK","Sabores",2022-12-01,1751840.75,33924.856,68702.631,33.3368,13.3648,2.3685,0.234161
"1605","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-01-01,1431250,27595.375,55542.452,38.5867,15.2859,1.7694,0.1904293
"1606","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-02-01,858698.49,15930.569,33396.801,43.8127,16.9266,1.1975,0.1957187
"1607","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-03-01,1271407.85,23060.448,48840.804,40.0697,15.4285,1.6283,0.2239531
"1608","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-04-01,1544540.78,27543.432,57424.959,40.3389,15.4206,1.9615,0.2114239
"1609","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-05-01,1849755.6,31691.783,70046.342,40.8771,15.3562,1.8619,0.2042955
"1610","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-06-01,1580280.81,28469.61,58741.564,40.1175,15.5161,1.9955,0.1998512
"1611","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-07-01,1835314.63,33753.885,66896.141,88.624,26.1108,2.4347,0.1881566
"1612","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-08-01,1923646.87,34577.328,67559.677,117.683,28.2666,2.5424,0.1942235
"1613","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-09-01,1829479.29,31401.783,63180.406,100.3662,28.9047,2.3411,0.2008793
"1614","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-10-01,1621453.93,28495.509,56609.764,83.0707,25.2684,1.9915,0.2028023
"1615","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-11-01,1272887.99,22569.035,45681.188,79.3665,24.286,2.0742,0.1723196
"1616","Total_Area 6_MT _A","MULTI-PACK","Sabores",2023-12-01,2285631.56,40954.903,78341.077,76.8935,24.3533,3.7739,0.14711
"1617","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-01-01,1633074.47,28633.502,56280.883,73.5981,23.2689,2.3401,0.1470268
"1618","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-02-01,1063796.5,18398.043,37479.418,99.3271,25.3291,1.7256,0.1546466
"1619","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-03-01,1025922.87,18078.362,36519.973,85.5331,25.7856,2.0347,0.1344255
"1620","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-04-01,1142769.68,19472.656,39525.079,36.6206,14.9058,2.0633,0.123367
"1621","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-05-01,1302288.71,21385.098,44665.18,38.2063,15.5221,3.205,0.1264532
"1622","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-06-01,997034.33,16575.313,33729.625,37.0634,14.925,1.8945,0.1173208
"1623","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-07-01,858598.62,14468.915,29449.735,37.0709,14.8247,1.52,0.1076002
"1624","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-08-01,712583.99,11854.37,24891.438,40.5261,16.0765,1.5594,0.1086682
"1625","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-09-01,967321.58,16006.73,33178.978,40.7425,16.1598,1.6884,0.128167
"1626","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-10-01,750831.42,12514.281,25783.366,26.6942,11.8081,1.271,0.1281639
"1627","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-11-01,777685.82,13396.352,27361.912,25.519,11.4483,1.4818,0.1184119
"1628","Total_Area 6_MT _A","MULTI-PACK","Sabores",2024-12-01,1322048.27,22858.613,44143.364,40.3888,15.7001,1.9798,0.1386236
"1629","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2021-12-01,1429844.34,12722.633,21824.426,112.386,65.516,15.452,0.321476
"1630","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-01-01,1489323.38,13063.474,22127.747,114.007,67.306,15.758,0.323427
"1631","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-02-01,1461491.41,11808.685,20270.132,123.764,72.101,13.892,0.379568
"1632","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-03-01,1824745.8,15066.392,26008.281,121.114,70.16,14.272,0.411622
"1633","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-04-01,1703703.7,14139.614,23771.604,120.492,71.67,16.732,0.320298
"1634","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-05-01,1890822.28,15823.251,26360.315,119.496,71.73,16.074,0.319707
"1635","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-06-01,1935838.79,16306.346,27760.777,118.717,69.733,19.871,0.307849
"1636","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-07-01,2306312.7,19420.096,32399.707,118.759,71.183,23.477,0.31913
"1637","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-08-01,2155770.83,17692.609,29515.352,121.846,73.039,17.699,0.321305
"1638","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-09-01,2223041.62,18144.984,30265.414,122.515,73.452,21.742,0.31287
"1639","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-10-01,2435195.97,19491.18,32113.574,124.938,75.831,22.626,0.33211
"1640","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-11-01,2521422.08,20059.666,33812.428,125.696,74.571,22.917,0.326601
"1641","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2022-12-01,3001934.06,23875.431,39779.236,125.733,75.465,27.052,0.338378
"1642","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-01-01,2707512.63,21235.196,35687.369,127.501,75.868,20.273,0.334383
"1643","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-02-01,2928540.93,23180.926,38019.8,126.334,77.027,26.23,0.310036
"1644","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-03-01,3909441.95,30261.814,49245.735,129.187,79.386,33.984,0.340948
"1645","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-04-01,4236044.83,32429.1,52512.527,130.625,80.667,36.308,0.329141
"1646","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-05-01,5061440.24,38257.617,61760.342,132.299,81.953,34.874,0.346325
"1647","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-06-01,5661950.34,43567.159,70375.554,129.959,80.453,48.833,0.328488
"1648","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-07-01,6638960.05,50556.622,81214.262,131.317,81.746,56.529,0.33597
"1649","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-08-01,9843239.58,71461.931,113925.531,137.741,86.401,79.875,0.33597
"1650","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-09-01,9327384.73,69813.648,111398.841,133.604,83.73,77.671,0.328128
"1651","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-10-01,7893429.26,58434.055,93383.499,135.083,84.527,53.98,0.338565
"1652","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-11-01,6176129.68,43134.818,69890.823,143.182,88.368,47.628,0.327524
"1653","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2023-12-01,10604787.22,53004.331,103233.406,200.074,102.726,20.303,0.970204
"1654","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-01-01,3794982.98,22543.075,37974.698,168.344,99.935,15.793,0.441789
"1655","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-02-01,2887445.15,17636.731,29378.601,163.718,98.284,17.867,0.346234
"1656","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-03-01,3239842.84,19971.301,32897.066,162.225,98.484,21.506,0.342832
"1657","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-04-01,3568201.48,22780.348,37273.238,156.635,95.731,20.438,0.33324
"1658","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-05-01,5004964.17,32382.415,52541.939,154.558,95.257,35.12,0.340143
"1659","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-06-01,4904431.27,31031.826,50424.46,158.045,97.263,32.45,0.342883
"1660","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-07-01,4680412.43,28917.586,46917.713,161.853,99.758,25.424,0.347898
"1661","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-08-01,5062503.97,31790.117,51285.351,159.248,98.712,33.131,0.351497
"1662","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-09-01,5627281.67,34938.392,56302.566,161.063,99.947,35.333,0.352106
"1663","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-10-01,4150020.32,25342.765,41166.5,163.756,100.811,25.326,0.366233
"1664","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-11-01,9212246.78,27122.694,69332.573,339.651,132.87,10.201,0.945551
"1665","Total_Area 6_MT _A","MULTI-PACK CRUZADO","COLA",2024-12-01,4332031.62,17737.332,36623.72,244.232,118.285,5.271,1.024759
"1666","Total_Area 6_MT _A","MULTI-PACK CRUZADO","Sabores",2021-12-01,752.06,28.937,277.081,7.43442857142857,0.720142857142857,0.047,0.00946442857142857
